station_name,measurement_timestamp,air_temperature,wet_bulb_temperature,humidity,rain_intensity,interval_rain,total_rain,precipitation_type,wind_direction,wind_speed,maximum_wind_speed,barometric_pressure,solar_radiation,heading,battery_life,measurement_timestamp_label,measurement_id
Foster Weather Station,2017-12-19T08:00:00.000,4.78,,74,,0,,,203,2.5,3.7,989.2,0,,15.2,12/19/2017 8:00 AM,FosterWeatherStation201712190800
Oak Street Weather Station,2017-12-19T08:00:00.000,6.1,4.4,78,0,0,11.9,0,286,2.7,8.8,990.2,37,1,12,12/19/2017 8:00 AM,OakStreetWeatherStation201712190800
63rd Street Weather Station,2017-12-19T07:00:00.000,5.1,4,85,0,0,21.2,0,249,4.3,6.1,989.7,5,355,11.9,12/19/2017 7:00 AM,63rdStreetWeatherStation201712190700
Foster Weather Station,2017-12-19T07:00:00.000,4.39,,75,,0,,,226,3.8,4.4,988.1,0,,15.1,12/19/2017 7:00 AM,FosterWeatherStation201712190700
Oak Street Weather Station,2017-12-19T07:00:00.000,6.1,4.4,77,0,0,11.9,0,267,2.9,8.7,989.4,2,1,12.1,12/19/2017 7:00 AM,OakStreetWeatherStation201712190700
63rd Street Weather Station,2017-12-19T06:00:00.000,5.6,4.3,82,0,0,21.2,0,250,4.3,5.9,989.4,3,355,11.9,12/19/2017 6:00 AM,63rdStreetWeatherStation201712190600
Foster Weather Station,2017-12-19T06:00:00.000,4.78,,73,,0,,,226,4.7,5.3,988.5,0,,15.2,12/19/2017 6:00 AM,FosterWeatherStation201712190600
Oak Street Weather Station,2017-12-19T06:00:00.000,6.1,4.3,76,0,0,11.9,0,285,2.8,7.5,989.6,0,2,12,12/19/2017 6:00 AM,OakStreetWeatherStation201712190600
63rd Street Weather Station,2017-12-19T05:00:00.000,5.4,4.2,84,0,0,21.2,0,253,5.3,8.4,989.3,4,355,11.9,12/19/2017 5:00 AM,63rdStreetWeatherStation201712190500
Foster Weather Station,2017-12-19T05:00:00.000,5,,72,,0,,,246,3.4,4.2,988.5,0,,15.2,12/19/2017 5:00 AM,FosterWeatherStation201712190500
Oak Street Weather Station,2017-12-19T05:00:00.000,6.2,4.4,77,0,0,11.9,0,259,4.1,9.2,989.5,0,2,12.1,12/19/2017 5:00 AM,OakStreetWeatherStation201712190500
63rd Street Weather Station,2017-12-19T04:00:00.000,5.4,4.1,83,0,0,21.2,0,245,4.9,7.4,988.9,4,355,11.9,12/19/2017 4:00 AM,63rdStreetWeatherStation201712190400
Foster Weather Station,2017-12-19T04:00:00.000,5.56,,69,,0,,,223,1.5,2,987.8,0,,15.1,12/19/2017 4:00 AM,FosterWeatherStation201712190400
Oak Street Weather Station,2017-12-19T04:00:00.000,6.7,4.7,75,0,0,11.9,0,266,3.4,8.6,989,0,2,11.8,12/19/2017 4:00 AM,OakStreetWeatherStation201712190400
63rd Street Weather Station,2017-12-19T03:00:00.000,6,4.6,80,0,0,21.2,0,245,5.6,8,989,4,355,11.9,12/19/2017 3:00 AM,63rdStreetWeatherStation201712190300
Foster Weather Station,2017-12-19T03:00:00.000,6.28,,66,,0,,,217,2.7,3,987.8,0,,15.1,12/19/2017 3:00 AM,FosterWeatherStation201712190300
Oak Street Weather Station,2017-12-19T03:00:00.000,6.9,4.8,74,0,0,11.9,0,263,2.6,6.3,988.8,0,2,12,12/19/2017 3:00 AM,OakStreetWeatherStation201712190300
63rd Street Weather Station,2017-12-19T02:00:00.000,6.7,5,77,0,0,21.2,0,256,6.2,9.8,988.8,3,355,11.9,12/19/2017 2:00 AM,63rdStreetWeatherStation201712190200
Foster Weather Station,2017-12-19T02:00:00.000,6.5,,66,,0,,,248,2.5,3.3,987.5,0,,15.2,12/19/2017 2:00 AM,FosterWeatherStation201712190200
Oak Street Weather Station,2017-12-19T02:00:00.000,7.1,5,73,0,0,11.9,0,270,3,7.5,988.9,0,2,12,12/19/2017 2:00 AM,OakStreetWeatherStation201712190200
63rd Street Weather Station,2017-12-19T01:00:00.000,6.8,5.1,78,0,0,21.2,0,251,6.4,8.3,988.6,3,354,11.9,12/19/2017 1:00 AM,63rdStreetWeatherStation201712190100
Foster Weather Station,2017-12-19T01:00:00.000,6.67,,67,,0,,,239,5.9,6.9,987.5,0,,15.1,12/19/2017 1:00 AM,FosterWeatherStation201712190100
Oak Street Weather Station,2017-12-19T01:00:00.000,7.4,5.3,73,0,0,11.9,0,281,3.2,7.6,988.6,0,2,12.1,12/19/2017 1:00 AM,OakStreetWeatherStation201712190100
63rd Street Weather Station,2017-12-19T00:00:00.000,7.3,5.5,77,0,0,21.2,0,248,7.7,11.5,988.8,3,354,11.9,12/19/2017 12:00 AM,63rdStreetWeatherStation201712192400
Foster Weather Station,2017-12-19T00:00:00.000,6.78,,69,,0,,,238,6,6.3,987.5,0,,15.1,12/19/2017 12:00 AM,FosterWeatherStation201712192400
Oak Street Weather Station,2017-12-19T00:00:00.000,7.8,5.6,73,0,0,11.9,0,266,3.9,7.4,988.8,0,2,12.1,12/19/2017 12:00 AM,OakStreetWeatherStation201712192400
63rd Street Weather Station,2017-12-18T23:00:00.000,7.3,5.7,79,0,0,21.2,0,245,6.3,9.3,989.1,3,355,11.9,12/18/2017 11:00 PM,63rdStreetWeatherStation201712182300
Foster Weather Station,2017-12-18T23:00:00.000,6.89,,70,,0,,,233,5,5.8,987.8,0,,15.1,12/18/2017 11:00 PM,FosterWeatherStation201712182300
Oak Street Weather Station,2017-12-18T23:00:00.000,8,5.9,74,0,0,11.9,0,272,3.2,4.7,988.9,0,2,12,12/18/2017 11:00 PM,OakStreetWeatherStation201712182300
63rd Street Weather Station,2017-12-18T22:00:00.000,7.4,5.8,80,0,0,21.2,0,247,6.8,9,988.8,3,355,11.9,12/18/2017 10:00 PM,63rdStreetWeatherStation201712182200
Foster Weather Station,2017-12-18T22:00:00.000,7.28,,70,,0,,,221,4.4,4.7,987.5,0,,15.1,12/18/2017 10:00 PM,FosterWeatherStation201712182200
Oak Street Weather Station,2017-12-18T22:00:00.000,8.5,6.2,73,0,0,11.9,0,278,3.9,7.8,988.5,0,2,12.1,12/18/2017 10:00 PM,OakStreetWeatherStation201712182200
63rd Street Weather Station,2017-12-18T21:00:00.000,7.1,5.7,82,0,0,21.2,0,247,5.2,8.2,988.8,3,355,11.9,12/18/2017 9:00 PM,63rdStreetWeatherStation201712182100
Foster Weather Station,2017-12-18T21:00:00.000,7.5,,69,,0,,,224,5,5.9,987.8,0,,15.1,12/18/2017 9:00 PM,FosterWeatherStation201712182100
Oak Street Weather Station,2017-12-18T21:00:00.000,8.1,6.1,76,0,0,11.9,0,265,2.6,6.9,988.9,0,2,11.8,12/18/2017 9:00 PM,OakStreetWeatherStation201712182100
63rd Street Weather Station,2017-12-18T20:00:00.000,7.1,5.6,81,0,0,21.2,0,244,6.2,10.4,989.6,3,354,11.9,12/18/2017 8:00 PM,63rdStreetWeatherStation201712182000
Oak Street Weather Station,2017-12-18T20:00:00.000,7.8,5.9,75,0,0,11.9,0,273,4.4,7.5,989.4,0,2,12,12/18/2017 8:00 PM,OakStreetWeatherStation201712182000
63rd Street Weather Station,2017-12-18T19:00:00.000,6.3,5.1,84,0,0,21.2,0,219,3.7,7.8,989.6,3,354,11.9,12/18/2017 7:00 PM,63rdStreetWeatherStation201712181900
Foster Weather Station,2017-12-18T19:00:00.000,6.06,,74,,0,,,194,3.4,3.6,988.5,0,,15.1,12/18/2017 7:00 PM,FosterWeatherStation201712181900
Oak Street Weather Station,2017-12-18T19:00:00.000,7.8,5.8,74,0,0,11.9,0,347,1.4,3.3,989.7,0,2,12.1,12/18/2017 7:00 PM,OakStreetWeatherStation201712181900
63rd Street Weather Station,2017-12-18T18:00:00.000,6.4,5.1,82,0,0,21.2,0,221,1.9,3.2,989.9,3,355,11.9,12/18/2017 6:00 PM,63rdStreetWeatherStation201712181800
Foster Weather Station,2017-12-18T18:00:00.000,6.17,,69,,0,,,208,2.1,2.8,988.8,0,,15.1,12/18/2017 6:00 PM,FosterWeatherStation201712181800
Oak Street Weather Station,2017-12-18T18:00:00.000,8,5.7,72,0,0,11.9,0,266,2.8,6,990,0,2,12.1,12/18/2017 6:00 PM,OakStreetWeatherStation201712181800
63rd Street Weather Station,2017-12-18T17:00:00.000,6.9,5.1,77,0,0,21.2,0,243,2.9,4.3,989.5,3,355,11.9,12/18/2017 5:00 PM,63rdStreetWeatherStation201712181700
Foster Weather Station,2017-12-18T17:00:00.000,6.56,,66,,0,,,224,2.3,2.5,988.5,0,,15.1,12/18/2017 5:00 PM,FosterWeatherStation201712181700
Oak Street Weather Station,2017-12-18T17:00:00.000,7.6,5.1,69,0,0,11.9,0,196,0.8,3.3,989.7,0,2,11.9,12/18/2017 5:00 PM,OakStreetWeatherStation201712181700
63rd Street Weather Station,2017-12-18T16:00:00.000,7.4,5.3,74,0,0,21.2,0,253,4.2,6.4,989.6,32,355,12,12/18/2017 4:00 PM,63rdStreetWeatherStation201712181600
Foster Weather Station,2017-12-18T16:00:00.000,6.89,,62,,0,,,227,1.9,2.2,988.5,0,,15.1,12/18/2017 4:00 PM,FosterWeatherStation201712181600
Oak Street Weather Station,2017-12-18T16:00:00.000,7.9,5.3,68,0,0,11.9,0,266,1.5,3.2,989.7,11,2,11.9,12/18/2017 4:00 PM,OakStreetWeatherStation201712181600
63rd Street Weather Station,2017-12-18T15:00:00.000,7.4,5.4,74,0,0,21.2,0,250,5.7,8.2,989.5,171,354,11.9,12/18/2017 3:00 PM,63rdStreetWeatherStation201712181500
Foster Weather Station,2017-12-18T15:00:00.000,7.39,,63,,0,,,251,1.3,1.5,988.5,0,,15.1,12/18/2017 3:00 PM,FosterWeatherStation201712181500
Oak Street Weather Station,2017-12-18T15:00:00.000,7.9,5.4,69,0,0,11.9,0,259,2.6,6.5,989.7,28,2,12.1,12/18/2017 3:00 PM,OakStreetWeatherStation201712181500
63rd Street Weather Station,2017-12-18T14:00:00.000,7.7,6.1,80,0,0,21.2,0,261,5.8,8.6,989.6,238,354,11.9,12/18/2017 2:00 PM,63rdStreetWeatherStation201712181400
Foster Weather Station,2017-12-18T14:00:00.000,7.06,,62,,0,,,268,2,2.6,988.8,0,,15.1,12/18/2017 2:00 PM,FosterWeatherStation201712181400
Oak Street Weather Station,2017-12-18T14:00:00.000,7.5,5.4,73,0,0,11.9,0,268,2.8,4.6,989.7,91,2,12,12/18/2017 2:00 PM,OakStreetWeatherStation201712181400
63rd Street Weather Station,2017-12-18T13:00:00.000,6.5,5.8,90,0,0,21.2,0,253,5.2,10.1,989.8,163,355,11.9,12/18/2017 1:00 PM,63rdStreetWeatherStation201712181300
Foster Weather Station,2017-12-18T13:00:00.000,6.67,,72,,0,,,204,2.5,2.8,988.8,0,,15.1,12/18/2017 1:00 PM,FosterWeatherStation201712181300
Oak Street Weather Station,2017-12-18T13:00:00.000,7,5.7,83,0,0,11.9,0,250,3.3,7.4,989.9,55,2,12,12/18/2017 1:00 PM,OakStreetWeatherStation201712181300
63rd Street Weather Station,2017-12-18T12:00:00.000,6.5,5.9,92,0,0,21.2,0,279,4,7.5,990.5,43,354,11.9,12/18/2017 12:00 PM,63rdStreetWeatherStation201712181200
Foster Weather Station,2017-12-18T12:00:00.000,5.89,,83,,0,,,201,1.7,1.9,989.5,0,,15.1,12/18/2017 12:00 PM,FosterWeatherStation201712181200
Oak Street Weather Station,2017-12-18T12:00:00.000,6.9,6,89,0,0,11.9,0,307,1.8,5.1,990.7,44,3,12.1,12/18/2017 12:00 PM,OakStreetWeatherStation201712181200
63rd Street Weather Station,2017-12-18T11:00:00.000,7.6,7,92,0,0,21.2,0,255,5.1,8.9,990.7,30,353,11.9,12/18/2017 11:00 AM,63rdStreetWeatherStation201712181100
Foster Weather Station,2017-12-18T11:00:00.000,6,,83,,0,,,252,2.3,2.8,990.2,0,,15.1,12/18/2017 11:00 AM,FosterWeatherStation201712181100
Oak Street Weather Station,2017-12-18T11:00:00.000,7.2,6.2,88,0,0,11.9,60,8,1.5,3,991.2,26,2,12.1,12/18/2017 11:00 AM,OakStreetWeatherStation201712181100
63rd Street Weather Station,2017-12-18T10:00:00.000,7.3,6.8,93,0,0,21.2,0,252,5.3,7.9,991.2,23,354,11.9,12/18/2017 10:00 AM,63rdStreetWeatherStation201712181000
Foster Weather Station,2017-12-18T10:00:00.000,6.06,,84,,0,,,254,2,2.1,990.5,0,,15.1,12/18/2017 10:00 AM,FosterWeatherStation201712181000
Oak Street Weather Station,2017-12-18T10:00:00.000,7.9,6.9,88,0,0,11.9,0,264,1.8,3,991.7,28,3,12.1,12/18/2017 10:00 AM,OakStreetWeatherStation201712181000
63rd Street Weather Station,2017-12-18T09:00:00.000,7,6.5,94,4.2,0.1,21.2,60,245,3.8,6.7,991.4,39,354,11.9,12/18/2017 9:00 AM,63rdStreetWeatherStation201712180900
Foster Weather Station,2017-12-18T09:00:00.000,6.28,,83,,0,,,213,1.2,1.8,990.5,0,,15.1,12/18/2017 9:00 AM,FosterWeatherStation201712180900
Oak Street Weather Station,2017-12-18T09:00:00.000,7.6,6.5,86,0,0,11.9,0,326,1,2.2,991.6,11,2,12.1,12/18/2017 9:00 AM,OakStreetWeatherStation201712180900
63rd Street Weather Station,2017-12-18T08:00:00.000,7.2,6.4,89,0,0,21.1,0,242,3.5,4.7,991.5,10,353,11.9,12/18/2017 8:00 AM,63rdStreetWeatherStation201712180800
Foster Weather Station,2017-12-18T08:00:00.000,6.5,,80,,0,,,226,4.2,4.6,990.5,0,,15.1,12/18/2017 8:00 AM,FosterWeatherStation201712180800
Oak Street Weather Station,2017-12-18T08:00:00.000,7.7,6.3,83,0,0,11.9,0,250,1.1,5.1,991.5,7,2,12,12/18/2017 8:00 AM,OakStreetWeatherStation201712180800
63rd Street Weather Station,2017-12-18T07:00:00.000,7.2,6.3,87,0,0,21.1,0,263,4.4,5.9,991.5,4,353,11.8,12/18/2017 7:00 AM,63rdStreetWeatherStation201712180700
Foster Weather Station,2017-12-18T07:00:00.000,6.56,,79,,0,,,218,3.2,4,990.5,0,,15.1,12/18/2017 7:00 AM,FosterWeatherStation201712180700
Oak Street Weather Station,2017-12-18T07:00:00.000,7.6,6.3,84,0,0,11.9,0,243,1.4,3.1,991.5,0,2,11.9,12/18/2017 7:00 AM,OakStreetWeatherStation201712180700
63rd Street Weather Station,2017-12-18T06:00:00.000,7.1,6.4,92,0,0,21.1,0,266,4.4,6.1,991.7,3,354,11.7,12/18/2017 6:00 AM,63rdStreetWeatherStation201712180600
Foster Weather Station,2017-12-18T06:00:00.000,6.5,,82,,0,,,280,1.5,2.6,990.5,0,,15.1,12/18/2017 6:00 AM,FosterWeatherStation201712180600
Oak Street Weather Station,2017-12-18T06:00:00.000,7.4,6.3,86,0,0,11.9,0,264,2.6,5.2,991.7,0,2,12,12/18/2017 6:00 AM,OakStreetWeatherStation201712180600
63rd Street Weather Station,2017-12-18T05:00:00.000,6.5,6.1,94,0,0,21.1,0,240,3.2,5.2,991.1,3,354,11.9,12/18/2017 5:00 AM,63rdStreetWeatherStation201712180500
Foster Weather Station,2017-12-18T05:00:00.000,6.39,,82,,0,,,274,1.6,1.9,990.2,0,,15.1,12/18/2017 5:00 AM,FosterWeatherStation201712180500
Oak Street Weather Station,2017-12-18T05:00:00.000,7.4,6.3,85,0,0,11.9,0,274,1.5,2.6,991.5,0,2,11.9,12/18/2017 5:00 AM,OakStreetWeatherStation201712180500
63rd Street Weather Station,2017-12-18T04:00:00.000,6.1,5.7,94,0,0,21.1,0,230,2.3,5.7,991.4,4,354,11.8,12/18/2017 4:00 AM,63rdStreetWeatherStation201712180400
Foster Weather Station,2017-12-18T04:00:00.000,6.39,,81,,0,,,195,0.6,1,990.5,0,,15.1,12/18/2017 4:00 AM,FosterWeatherStation201712180400
Oak Street Weather Station,2017-12-18T04:00:00.000,7,5.9,85,0,0,11.9,0,172,0.8,2,991.6,0,2,12.1,12/18/2017 4:00 AM,OakStreetWeatherStation201712180400
63rd Street Weather Station,2017-12-18T03:00:00.000,6,5.4,92,0,0,21,0,240,3.6,6.3,991.8,4,354,11.9,12/18/2017 3:00 AM,63rdStreetWeatherStation201712180300
Foster Weather Station,2017-12-18T03:00:00.000,6.28,,79,,0,,,211,2.8,2.9,990.5,0,,15.2,12/18/2017 3:00 AM,FosterWeatherStation201712180300
Oak Street Weather Station,2017-12-18T03:00:00.000,7.3,5.9,83,0,0,11.9,0,294,1.6,3.2,992,0,3,12.1,12/18/2017 3:00 AM,OakStreetWeatherStation201712180300
63rd Street Weather Station,2017-12-18T02:00:00.000,6.4,5.5,88,0,0,21,0,229,4.6,7.3,991.8,3,354,11.9,12/18/2017 2:00 AM,63rdStreetWeatherStation201712180200
Foster Weather Station,2017-12-18T02:00:00.000,6.28,,76,,0,,,184,2.5,2.8,990.9,0,,15.1,12/18/2017 2:00 AM,FosterWeatherStation201712180200
Oak Street Weather Station,2017-12-18T02:00:00.000,7.2,5.5,79,0,0,11.9,0,278,1.9,3.8,992,0,3,11.8,12/18/2017 2:00 AM,OakStreetWeatherStation201712180200
63rd Street Weather Station,2017-12-18T01:00:00.000,6.8,5.5,83,0,0,21,0,225,3.4,5.8,992.1,3,354,11.9,12/18/2017 1:00 AM,63rdStreetWeatherStation201712180100
Foster Weather Station,2017-12-18T01:00:00.000,6.39,,75,,0,,,229,4.8,5.5,991.2,0,,15.1,12/18/2017 1:00 AM,FosterWeatherStation201712180100
Oak Street Weather Station,2017-12-18T01:00:00.000,7.4,5.6,77,0,0,11.9,0,0,0.3,1.1,992.3,0,3,12,12/18/2017 1:00 AM,OakStreetWeatherStation201712180100
63rd Street Weather Station,2017-12-18T00:00:00.000,7.1,5.5,81,0,0,21,0,245,3.6,6.4,992.7,3,354,11.8,12/18/2017 12:00 AM,63rdStreetWeatherStation201712182400
Foster Weather Station,2017-12-18T00:00:00.000,6.56,,62,,0,,,209,2.2,2.4,991.9,0,,15.1,12/18/2017 12:00 AM,FosterWeatherStation201712182400
Oak Street Weather Station,2017-12-18T00:00:00.000,8,5.7,71,0,0,11.9,0,287,1.8,4.1,992.9,0,3,12,12/18/2017 12:00 AM,OakStreetWeatherStation201712182400
63rd Street Weather Station,2017-12-17T23:00:00.000,7.4,5.6,77,0,0,21,0,236,2.6,4.8,993.5,3,355,11.9,12/17/2017 11:00 PM,63rdStreetWeatherStation201712172300
Foster Weather Station,2017-12-17T23:00:00.000,6.56,,56,,0,,,229,2.7,3,992.6,0,,15.1,12/17/2017 11:00 PM,FosterWeatherStation201712172300
Oak Street Weather Station,2017-12-17T23:00:00.000,8,5,63,0,0,11.9,0,262,1.1,3.1,993.9,0,2,12.1,12/17/2017 11:00 PM,OakStreetWeatherStation201712172300
63rd Street Weather Station,2017-12-17T18:00:00.000,5.3,3.8,80,0,0,21,0,233,0.5,0.8,993.1,4,353,11.8,12/17/2017 6:00 PM,63rdStreetWeatherStation201712171800
Foster Weather Station,2017-12-17T18:00:00.000,2.78,,84,,0,,,153,0.7,0.8,992.6,0,,15.1,12/17/2017 6:00 PM,FosterWeatherStation201712171800
Oak Street Weather Station,2017-12-17T18:00:00.000,4.3,2.9,81,0,0,11.9,0,8,0.4,0.6,993.7,1,2,12.1,12/17/2017 6:00 PM,OakStreetWeatherStation201712171800
63rd Street Weather Station,2017-12-17T17:00:00.000,4.1,3.2,87,0,0,21,0,144,1.3,1.8,993,4,353,11.8,12/17/2017 5:00 PM,63rdStreetWeatherStation201712171700
Foster Weather Station,2017-12-17T17:00:00.000,2.56,,84,,0,,,350,1,1.1,992.2,0,,15.2,12/17/2017 5:00 PM,FosterWeatherStation201712171700
Oak Street Weather Station,2017-12-17T17:00:00.000,4.9,3,73,0,0,11.9,0,111,2.5,3.1,993.5,0,2,12,12/17/2017 5:00 PM,OakStreetWeatherStation201712171700
63rd Street Weather Station,2017-12-17T16:00:00.000,4,2.8,82,0,0,21,0,80,1.3,1.6,992.8,9,354,11.8,12/17/2017 4:00 PM,63rdStreetWeatherStation201712171600
Foster Weather Station,2017-12-17T16:00:00.000,6,,58,,0,,,318,1,1.2,992.2,0,,15.2,12/17/2017 4:00 PM,FosterWeatherStation201712171600
Oak Street Weather Station,2017-12-17T16:00:00.000,6.1,3.5,66,0,0,11.9,0,111,2.8,3.3,993.3,5,2,12,12/17/2017 4:00 PM,OakStreetWeatherStation201712171600
63rd Street Weather Station,2017-12-17T15:00:00.000,4.2,2.7,78,0,0,21,0,117,0.6,0.7,992.9,45,354,11.8,12/17/2017 3:00 PM,63rdStreetWeatherStation201712171500
Foster Weather Station,2017-12-17T15:00:00.000,5.89,,58,,0,,,286,1.3,1.4,992.6,0,,15.1,12/17/2017 3:00 PM,FosterWeatherStation201712171500
Oak Street Weather Station,2017-12-17T15:00:00.000,7.3,4.1,60,0,0,11.9,0,324,1.2,2,993.4,25,3,12.1,12/17/2017 3:00 PM,OakStreetWeatherStation201712171500
63rd Street Weather Station,2017-12-17T14:00:00.000,7.3,4.3,62,0,0,21,0,278,1.1,1.7,992.6,174,354,11.9,12/17/2017 2:00 PM,63rdStreetWeatherStation201712171400
Foster Weather Station,2017-12-17T14:00:00.000,5.39,,59,,0,,,246,0.9,1.2,991.9,0,,15.2,12/17/2017 2:00 PM,FosterWeatherStation201712171400
Oak Street Weather Station,2017-12-17T14:00:00.000,5.7,3.2,67,0,0,11.9,0,0,0.6,1.7,993.2,77,3,12.1,12/17/2017 2:00 PM,OakStreetWeatherStation201712171400
63rd Street Weather Station,2017-12-17T13:00:00.000,6,3.5,67,0,0,21,0,252,4.1,6.5,993.7,441,354,11.9,12/17/2017 1:00 PM,63rdStreetWeatherStation201712171300
Foster Weather Station,2017-12-17T13:00:00.000,4.78,,62,,0,,,232,2.1,2.5,992.9,0,,15.1,12/17/2017 1:00 PM,FosterWeatherStation201712171300
Oak Street Weather Station,2017-12-17T13:00:00.000,5.5,3,66,0,0,11.9,0,163,1.1,1.7,994,187,2,12,12/17/2017 1:00 PM,OakStreetWeatherStation201712171300
63rd Street Weather Station,2017-12-17T12:00:00.000,4,2.2,73,0,0,21,0,225,2,3.3,994.4,154,354,11.8,12/17/2017 12:00 PM,63rdStreetWeatherStation201712171200
Foster Weather Station,2017-12-17T12:00:00.000,2.56,,69,,0,,,113,1.1,1.3,993.6,0,,15.2,12/17/2017 12:00 PM,FosterWeatherStation201712171200
Oak Street Weather Station,2017-12-17T12:00:00.000,2.9,1.7,82,0,0,11.9,0,52,0.4,0.6,994.8,138,2,12,12/17/2017 12:00 PM,OakStreetWeatherStation201712171200
63rd Street Weather Station,2017-12-17T11:00:00.000,3.1,1.6,77,0,0,21,0,249,1.4,2.5,995.2,100,354,11.8,12/17/2017 11:00 AM,63rdStreetWeatherStation201712171100
Foster Weather Station,2017-12-17T11:00:00.000,2.17,,76,,0,,,145,2.4,2.6,994.6,0,,15.1,12/17/2017 11:00 AM,FosterWeatherStation201712171100
